src_port,dst_port,protocol,packets_per_sec,bytes_per_sec,avg_packet_size,flow_duration_sec,src_ip_entropy,dst_port_entropy,new_flows_per_sec,num_distinct_src_ips,label
0,80,6,0.0,0.0,0.0,9.357,9.189824558879927,-0.0,292.0,584,ddos
0,80,6,0.0,0.0,0.0,13.085,9.189824558879927,-0.0,292.0,584,ddos
0,80,6,0.0,0.0,0.0,14.116,9.189824558879927,-0.0,292.0,584,ddos
0,80,6,0.0,0.0,0.0,14.171,9.189824558879927,-0.0,292.0,584,ddos
0,80,6,0.0,0.0,0.0,10.048,9.189824558879927,-0.0,292.0,584,ddos
0,80,6,0.0,0.0,0.0,2.201,9.189824558879927,-0.0,292.0,584,ddos
0,80,6,0.0,0.0,0.0,4.923,9.189824558879927,-0.0,292.0,584,ddos
0,80,6,0.0,0.0,0.0,5.949,9.189824558879927,-0.0,292.0,584,ddos
0,80,6,0.0,0.0,0.0,9.548,9.189824558879927,-0.0,292.0,584,ddos
0,80,6,0.0,0.0,0.0,4.023,9.189824558879927,-0.0,292.0,584,ddos
0,80,6,0.0,0.0,0.0,14.026,9.189824558879927,-0.0,292.0,584,ddos
0,80,6,0.0,0.0,0.0,5.459,9.189824558879927,-0.0,292.0,584,ddos
0,80,6,0.0,0.0,0.0,11.064,9.189824558879927,-0.0,292.0,584,ddos
0,80,6,0.0,0.0,0.0,1.532,9.189824558879927,-0.0,292.0,584,ddos
0,80,6,0.0,0.0,0.0,14.408,9.189824558879927,-0.0,292.0,584,ddos
0,80,6,0.0,0.0,0.0,11.719,9.189824558879927,-0.0,292.0,584,ddos
0,80,6,0.0,0.0,0.0,13.686,9.189824558879927,-0.0,292.0,584,ddos
0,80,6,0.0,0.0,0.0,4.087,9.189824558879927,-0.0,292.0,584,ddos
0,80,6,0.0,0.0,0.0,9.798,9.189824558879927,-0.0,292.0,584,ddos
0,80,6,0.0,0.0,0.0,4.419,9.189824558879927,-0.0,292.0,584,ddos
0,80,6,0.0,0.0,0.0,8.29,9.189824558879927,-0.0,292.0,584,ddos
0,80,6,0.0,0.0,0.0,2.892,8.357552004618091,-0.0,164.0,328,ddos
0,80,6,0.0,0.0,0.0,3.798,9.189824558879927,-0.0,292.0,584,ddos
0,80,6,0.0,0.0,0.0,9.751,9.189824558879927,-0.0,292.0,584,ddos
0,80,6,0.0,0.0,0.0,0.329,9.189824558879927,-0.0,292.0,584,ddos
0,80,6,0.0,0.0,0.0,7.793,9.189824558879927,-0.0,292.0,584,ddos
0,80,6,0.0,0.0,0.0,5.13,9.189824558879927,-0.0,292.0,584,ddos
0,80,6,0.0,0.0,0.0,9.673,9.189824558879927,-0.0,292.0,584,ddos
0,80,6,0.0,0.0,0.0,13.343,9.189824558879927,-0.0,292.0,584,ddos
0,80,6,0.0,0.0,0.0,7.9030000000000005,9.189824558879927,-0.0,292.0,584,ddos
0,80,6,0.0,0.0,0.0,5.648,9.189824558879927,-0.0,292.0,584,ddos
0,80,6,0.0,0.0,0.0,7.213,9.189824558879927,-0.0,292.0,584,ddos
0,80,6,0.0,0.0,0.0,6.231,9.189824558879927,-0.0,292.0,584,ddos
0,80,6,0.0,0.0,0.0,9.362,9.189824558879927,-0.0,292.0,584,ddos
0,80,6,0.0,0.0,0.0,1.2530000000000001,9.189824558879927,-0.0,292.0,584,ddos
0,80,6,0.0,0.0,0.0,13.641,9.189824558879927,-0.0,292.0,584,ddos
0,80,6,0.0,0.0,0.0,3.767,9.189824558879927,-0.0,292.0,584,ddos
0,80,6,0.0,0.0,0.0,1.479,9.189824558879927,-0.0,292.0,584,ddos
0,80,6,0.0,0.0,0.0,13.342,9.189824558879927,-0.0,292.0,584,ddos
0,80,6,0.0,0.0,0.0,4.039,9.189824558879927,-0.0,292.0,584,ddos
0,80,6,0.0,0.0,0.0,1.8820000000000001,9.189824558879927,-0.0,292.0,584,ddos
0,80,6,0.0,0.0,0.0,7.306,9.189824558879927,-0.0,292.0,584,ddos
0,80,6,0.0,0.0,0.0,3.8970000000000002,9.189824558879927,-0.0,292.0,584,ddos
0,80,6,0.0,0.0,0.0,0.945,9.189824558879927,-0.0,292.0,584,ddos
0,80,6,0.0,0.0,0.0,9.343,9.189824558879927,-0.0,292.0,584,ddos
0,80,6,0.0,0.0,0.0,7.123,9.189824558879927,-0.0,292.0,584,ddos
0,80,6,0.0,0.0,0.0,7.954,9.189824558879927,-0.0,292.0,584,ddos
0,80,6,0.0,0.0,0.0,1.2530000000000001,9.189824558879927,-0.0,292.0,584,ddos
0,80,6,0.0,0.0,0.0,7.982,9.189824558879927,-0.0,292.0,584,ddos
0,80,6,0.0,0.0,0.0,9.038,9.189824558879927,-0.0,292.0,584,ddos
0,80,6,0.0,0.0,0.0,4.322,9.189824558879927,-0.0,292.0,584,ddos
