src_port,dst_port,protocol,packets_per_sec,bytes_per_sec,avg_packet_size,flow_duration_sec,src_ip_entropy,dst_port_entropy,new_flows_per_sec,num_distinct_src_ips,label
0,38892,6,68861.5,4544877.0,66.00077665726712,38.543,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,5001,17,518.5,783972.0,1512.0,32.071,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,0,1,0.5,49.0,98.0,51.976,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,0,1,0.5,49.0,98.0,51.975,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,5001,6,98996.0,4388658804.0,46853.954533910175,45.866,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,36240,6,93315.5,6158859.0,66.00077853453297,45.858,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,5001,6,99670.0,4439434380.0,45928.15790915264,40.546,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,38892,6,92252.0,6088644.0,66.00072226133457,40.545,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,5001,17,493.5,746172.0,1512.0,34.073,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,0,1,1.0,98.0,98.0,53.988,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,0,1,1.0,98.0,98.0,53.987,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,5001,6,78836.5,3641829873.0,46820.833134709974,47.878,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,36240,6,64297.0,4243632.0,66.00076110774192,47.87,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,5001,6,87293.0,3894503926.0,45845.678760440875,42.558,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,38892,6,79283.5,5232711.0,66.00067356131512,42.557,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,5001,17,485.0,733320.0,1512.0,36.085,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,0,1,1.0,98.0,98.0,56.001,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,0,1,1.0,98.0,98.0,56.0,1.5566567074628228,1.8423709931771088,0.0,3,normal
